Date, Open, High, Low, Close
10/16/2009,10061.36,10061.66,9939.91,9995.91
10/15/2009,10014.88,10062.94,9977.47,10062.94
10/14/2009,9873.55,10027.73,9873.48,10015.86
10/13/2009,9883.98,9895.09,9815.06,9871.06
10/12/2009,9865.24,9931.82,9849.37,9885.8
10/9/2009,9786.04,9865.01,9764.88,9864.94
10/8/2009,9728.22,9836.67,9728.07,9786.87
10/7/2009,9725.69,9740.32,9675.62,9725.58
10/6/2009,9601.26,9774.32,9601.26,9731.25
10/5/2009,9488.73,9625.06,9481.09,9599.75
10/2/2009,9507.62,9524.78,9430.08,9487.67
10/1/2009,9711.6,9711.67,9500.37,9509.28
9/30/2009,9741.83,9776.82,9608.59,9712.28
9/29/2009,9789.74,9834.48,9739.11,9742.2
9/28/2009,9663.23,9823.67,9663.23,9789.36
9/25/2009,9706.68,9735.93,9641.01,9665.19
9/24/2009,9749.99,9805.39,9666.03,9707.44
9/23/2009,9830.63,9917.99,9740.84,9748.55
9/22/2009,9779.61,9843.4,9771.91,9829.87
9/21/2009,9818.61,9818.69,9725.88,9778.86
9/18/2009,9784.75,9847.71,9784.68,9820.2
9/17/2009,9789.82,9854.58,9749.46,9783.92
9/16/2009,9683.71,9799.72,9679.18,9791.71
9/15/2009,9626.42,9713.71,9580.93,9683.41
9/14/2009,9598.08,9631.11,9535.96,9626.8
9/11/2009,9625.44,9649.85,9571.56,9605.41
9/10/2009,9546.54,9633,9508.22,9627.48
9/9/2009,9496.59,9577.22,9476.18,9547.22
9/8/2009,9440.13,9511.02,9439.98,9497.34
9/4/2009,9345.36,9445.72,9321.63,9441.27
9/3/2009,9282.03,9350.27,9252.93,9344.61
9/2/2009,9306.21,9330.93,9262.3,9280.67
9/1/2009,9492.32,9557.95,9292.08,9310.6
8/31/2009,9542.91,9543.06,9436.13,9496.28
8/28/2009,9582.74,9630.2,9495.98,9544.2
8/27/2009,9541.63,9609.72,9459.4,9580.63
8/26/2009,9538.61,9582.97,9485.78,9543.52
8/25/2009,9509.21,9620,9508.98,9539.29
8/24/2009,9506.18,9587.73,9486.23,9509.28
8/21/2009,9347.86,9519.11,9347.25,9505.96
8/20/2009,9278.55,9363.95,9267.97,9350.05
8/19/2009,9208.68,9313.09,9131.94,9279.16
8/18/2009,9134.36,9233.51,9134.36,9217.94
8/17/2009,9313.85,9313.85,9116.52,9135.34
8/14/2009,9398.04,9401.97,9232.83,9321.4
8/13/2009,9362.29,9406.5,9305.31,9398.19
8/12/2009,9236.06,9424.11,9221.02,9361.61
8/11/2009,9334.33,9334.33,9216.88,9241.45
8/10/2009,9368.41,9371.96,9290.34,9337.95
8/7/2009,9258.45,9437.71,9258.45,9370.07
8/6/2009,9277.19,9325.11,9208.8,9256.26
8/5/2009,9315.36,9318.08,9206.45,9280.97
8/4/2009,9285.05,9321.1,9250.74,9320.19
8/3/2009,9173.65,9298.43,9173.65,9286.56
7/31/2009,9154.61,9218.77,9133.45,9171.61
7/30/2009,9072.84,9246.43,9072.61,9154.46
7/29/2009,9092.34,9094.83,9014.19,9070.72
7/28/2009,9106.92,9124.91,9007.47,9096.72
7/27/2009,9093.09,9123.4,9034.52,9108.51
7/24/2009,9066.11,9100.88,9007.39,9093.24
7/23/2009,8882.31,9096.72,8866.44,9069.29
7/22/2009,8912.39,8949.8,8860.32,8881.26
7/21/2009,8848.15,8927.13,8811.27,8915.94
7/20/2009,8746.05,8854.8,8745.9,8848.15
7/17/2009,8711.89,8754.29,8674.41,8743.94
7/16/2009,8612.66,8739.55,8584.4,8711.82
7/15/2009,8363.95,8628.23,8363.95,8616.21
7/14/2009,8331.37,8361.23,8285.2,8359.49
7/13/2009,8146.82,8331.68,8130.42,8331.68
7/10/2009,8182.49,8183.85,8093.31,8146.52
7/9/2009,8179.01,8228.67,8145.31,8183.17
7/8/2009,8157.02,8219.52,8087.19,8178.41
7/7/2009,8324.95,8326.31,8154.38,8163.6
7/6/2009,8279.3,8327.97,8205.99,8324.87
7/2/2009,8503,8503.23,8280.74,8280.74
7/1/2009,8447.53,8580.47,8447.53,8504.06
6/30/2009,8528.93,8560.44,8393.95,8447
6/29/2009,8440.13,8533.23,8429.09,8529.38
6/26/2009,8468.54,8468.77,8401.36,8438.39
6/25/2009,8299.25,8490.46,8259.43,8472.4
6/24/2009,8323.51,8428.41,8259.88,8299.86
6/23/2009,8340.44,8370.9,8286.41,8322.91
6/22/2009,8538.52,8538.83,8334.55,8339.01
6/19/2009,8556.96,8616.59,8496.73,8539.73
6/18/2009,8496.73,8590.52,8475.12,8555.6
6/17/2009,8504.36,8563.01,8461.29,8497.18
6/16/2009,8612.44,8643.65,8499.38,8504.67
6/15/2009,8798.5,8798.5,8577.9,8612.13
6/12/2009,8770.01,8805.53,8716.73,8799.26
6/11/2009,8736.23,8877.93,8736.23,8770.92
6/10/2009,8763.66,8834.93,8639.95,8739.02
6/9/2009,8764.83,8803.26,8725.12,8763.06
6/8/2009,8759.35,8823.97,8633.07,8764.49
6/5/2009,8751.75,8839.4,8700.41,8763.13
6/4/2009,8665.72,8751.25,8634.57,8750.24
6/3/2009,8740.07,8740.39,8598.38,8675.28
6/2/2009,8721.6,8787.13,8693.72,8740.87
6/1/2009,8501.53,8760.7,8501.29,8721.44
5/29/2009,8404.04,8522.95,8368.52,8500.33
5/28/2009,8300.5,8434.62,8246.58,8403.8
5/27/2009,8473.65,8496.59,8289.35,8300.02
5/26/2009,8275.33,8495.71,8226.9,8473.49
5/22/2009,8292.21,8364.14,8257.17,8277.32
5/21/2009,8416.07,8416.15,8221.01,8292.13
5/20/2009,8471.82,8591.93,8405.47,8422.04
5/19/2009,8502.48,8538.01,8463.54,8474.85
5/18/2009,8270.15,8511.88,8270.15,8504.08
5/15/2009,8326.22,8394.96,8230.17,8268.64
5/14/2009,8285.92,8376.64,8273.9,8331.32
5/13/2009,8461.8,8462.04,8262.43,8284.89
5/12/2009,8419.17,8517.46,8365.65,8469.11
5/11/2009,8569.23,8569.23,8410.33,8418.77
5/8/2009,8410.73,8587.55,8410.73,8574.65
5/7/2009,8513.56,8577.19,8358,8409.85
5/6/2009,8403.48,8518.57,8403,8512.28
5/5/2009,8425.55,8458.12,8362.78,8410.65
5/4/2009,8213.6,8434.86,8213.6,8426.74
5/1/2009,8167.41,8219.81,8099.31,8212.41
4/30/2009,8188.51,8307.51,8136.9,8168.12
4/29/2009,8018.31,8257.57,8017.91,8185.73
4/28/2009,8023.56,8091.66,7938.98,8016.95
4/27/2009,8073.82,8122.56,7987.16,8025
4/24/2009,7957.45,8127.5,7957.45,8076.29
4/23/2009,7886.81,7979.44,7804.21,7957.06
4/22/2009,7964.78,8044.83,7868.01,7886.57
4/21/2009,7841.73,7979.2,7791.95,7969.56
4/20/2009,8128.94,8128.94,7840.45,7841.73
4/17/2009,8125.43,8190.66,8086.88,8131.33
4/16/2009,8029.14,8168.12,7962.71,8125.43
4/15/2009,7914.92,8041.32,7870.48,8029.62
4/14/2009,8057.41,8057.41,7902.26,7920.18
4/13/2009,8082.02,8113.41,7963.75,8057.81
4/9/2009,7839.89,8087.28,7839.89,8083.38
4/8/2009,7788.68,7887.52,7750.85,7837.11
4/7/2009,7968.92,7969.08,7762.08,7789.56
4/6/2009,8016.16,8016.16,7862.2,7975.85
4/3/2009,7980.63,8019.5,7897.24,8017.59
4/2/2009,7763.99,8075.73,7763.99,7978.08
4/1/2009,7606.13,7789,7483.87,7761.6
3/31/2009,7523.77,7725.36,7523.45,7608.92
3/30/2009,7773.31,7773.39,7437.59,7522.02
3/27/2009,7922.57,7922.57,7735.95,7776.18
3/26/2009,7752.36,7931.33,7752.28,7924.56
3/25/2009,7659.81,7863.63,7550.06,7749.81
3/24/2009,7773.47,7796.57,7646.99,7659.97
3/23/2009,7279.25,7780.72,7278.78,7775.86
3/20/2009,7402.31,7460.93,7257.83,7278.38
3/19/2009,7489.68,7548.46,7369.26,7400.8
3/18/2009,7395.7,7571.64,7257.27,7486.58
3/17/2009,7218,7396.81,7172.05,7395.7
3/16/2009,7225.33,7392.91,7206.85,7216.97
3/13/2009,7167.35,7242.62,7105.86,7223.98
3/12/2009,6932.39,7184.71,6872.25,7170.06
3/11/2009,6923.13,7015.06,6867.55,6930.4
3/10/2009,6547.01,6926.49,6546.61,6926.49
3/9/2009,6625.74,6709.61,6516.86,6547.05
3/6/2009,6595.16,6755.17,6469.95,6626.94
3/5/2009,6874.01,6874.01,6544.1,6594.44
3/4/2009,6726.5,6979.22,6726.42,6875.84
